PublicationDate,countryName,reportingYear,EPRTR_SectorCode,EPRTR_SectorName,EPRTRAnnexIMainActivity,FacilityInspireId,facilityName,city,Longitude,Latitude,addressConfidentialityReason,wasteTreatment,wasteClassification,wasteTransfers,confidentialityReason
2026/02/13,Sweden,2024.0,5.0,Waste and wastewater management,5(b),SE.CAED/10016712.Facility,Stegeholmsverket,VÄSTERVIK,16.655,57.75069,,Disposal,HW,3316.0,
2026/02/13,Sweden,2021.0,3.0,Mineral industry,3(e),SE.CAED/10019104.Facility,Ardagh Glass Limmared AB,LIMMARED,13.35444,57.54161,,Recovery,HW,701.0,
2026/02/13,Norway,2014.0,5.0,Waste and wastewater management,5(b),NO.EEA/0106.0048.01.FACILITY,FREVAR - Forbrenningsanlegget,Gamle Fredrikstad,10.9671888,59.18537,,Disposal,HW,771.0,
2026/02/13,Sweden,2013.0,1.0,Energy sector,1(c),SE.CAED/10014225.Facility,ARSTA ENERGICENTRAL,NORRTÄLJE,18.68538,59.75021,,Disposal,HW,2.6,
2026/02/13,Denmark,2023.0,4.0,Chemical industry,4(e),DK.CAED/000095121.FACILITY,Fujifilm FDBD,Hillerød,12.276216954364456,55.92190666287746,,Disposal,HW,215.0,
2026/02/13,Sweden,2009.0,6.0,Paper and wood production and processing,6(a),SE.CAED/10020604.Facility,Nordic Paper Seffle AB,SÄFFLE,12.91868,59.13901,,Disposal,HW,24.0,
2026/02/13,Denmark,2012.0,3.0,Mineral industry,3(g),DK.CAED/000084482.FACILITY,Leca Danmark A/S,Randers SV,10.041736503514418,56.3749694495596,,Disposal,HW,51.5,
2026/02/13,Norway,2009.0,2.0,Production and processing of metals,2(b),NO.EEA/1228.0021.01.FACILITY,TiZir Titanium & Iron AS,Tyssedal,6.55428,60.1151352,,Recovery,NONHW,143.0,
2026/02/13,Sweden,2008.0,2.0,Production and processing of metals,2(f),SE.EEA/2062-114.FACILITY,OVAKO MORA AB,MORA,14.52938362,60.98754932,,Disposal,HW,61.8,
2026/02/13,Sweden,2018.0,5.0,Waste and wastewater management,5(d),SE.CAED/10015541.Facility,Miljöhantering i Jönköping,JÖNKÖPING,14.27742,57.68512,,Recovery,HW,1550.0,
2026/02/13,Sweden,2007.0,2.0,Production and processing of metals,2(e)(ii),SE.CAED/10016482.Facility,International Aluminium Casting Hultsfred AB,HULTSFRED,15.83523,57.50839,,Disposal,HW,123.0,
2026/02/13,Sweden,2013.0,2.0,Production and processing of metals,2(f),SE.CAED/10015666.Facility,Proton Finishing Forsheda AB,FORSHEDA,13.83889,57.16164,,Disposal,HW,2010.0,
2026/02/13,Sweden,2007.0,2.0,Production and processing of metals,2(e)(ii),SE.CAED/10017834.Facility,Elcowire AB,HELSINGBORG,12.74017,56.00802,,Recovery,HW,820.0,
2026/02/13,Sweden,2015.0,1.0,Energy sector,1(c),SE.CAED/10016638.Facility,Oskarshamns kärnkraftverk,Oskarshamn,16.66965,57.41313,,Disposal,HW,32.9,
2026/02/13,Sweden,2017.0,5.0,Waste and wastewater management,5(d),SE.CAED/10024760.Facility,Bredviksberget avfallsanläggning,Öjebyn,21.39336,65.37192,,Recovery,NONHW,29000.0,
2026/02/13,Sweden,2011.0,4.0,Chemical industry,4(f),SE.CAED/10024479.Facility,Orica Sweden AB,GÄLLIVARE,20.72055,67.15247,,Recovery,HW,17.5,
2026/02/13,Sweden,2024.0,5.0,Waste and wastewater management,5(d),SE.CAED/10020433.Facility,Djupdalens avfallsupplag,KARLSTAD,13.50437,59.44796,,Recovery,HW,661.0,
2026/02/13,Sweden,2024.0,5.0,Waste and wastewater management,5(c),SE.CAED/10018776.Facility,Barnamossens AFA,KUNGSBACKA,12.14367,57.52358,,Disposal,NONHW,544.46,
2026/02/13,Sweden,2018.0,2.0,Production and processing of metals,2(b),SE.CAED/10014660.Facility,SSAB EMEA AB Oxelösund,OXELÖSUND,17.12562,58.67695,,Recovery,HW,72.9,
2026/02/13,Denmark,2020.0,4.0,Chemical industry,4(e),DK.CAED/000061896.FACILITY,Bavarian Nordic A/S,Kvistgård,12.509482448151228,55.999818601027016,,Disposal,HW,15.5,
2026/02/13,Denmark,2023.0,8.0,Animal and vegetable products from the food and beverage sector,8(c),DK.CAED/000099498.FACILITY,Arla Foods Amba Slagelse Mejericenter,Slagelse,11.32950445080781,55.39713544292277,,Disposal,HW,0.5,
2026/02/13,Denmark,2009.0,4.0,Chemical industry,4(e),DK.EEA/4428.FACILITY,Novo Nordisk A/S,Måløv               ,12.2995966684802,55.7554965360527,,Recovery,HW,7.0,
2026/02/13,Norway,2013.0,1.0,Energy sector,1(a),NO.EEA/2004.0004.01.FACILITY,Hammerfest LNG,Ukjent Kode Benyttet (9601),23.602005,70.69107,,Disposal,HW,704.0,
2026/02/13,Denmark,2012.0,8.0,Animal and vegetable products from the food and beverage sector,8(a),DK.EEA/1208.FACILITY,Danish Crown A/S,Tønder,8.85619625485023,54.9296459228179,,Recovery,NONHW,9370.0,
2026/02/13,Denmark,2010.0,2.0,Production and processing of metals,2(d),DK.EEA/1278.FACILITY,Dansk Skalform A/S,Aars,9.5006398599095,56.8142665225212,,Disposal,HW,70.0,
2026/02/13,Sweden,2013.0,6.0,Paper and wood production and processing,6(a),SE.CAED/10024718.Facility,SCA Munksunds pappersbruk,PITEÅ,21.50386,65.27232,,Recovery,NONHW,12100.0,
2026/02/13,Sweden,2020.0,5.0,Waste and wastewater management,5(d),SE.CAED/10014823.Facility,Kvittens Avfallsupplag,STRÄNGNÄS,16.9855,59.37494,,Recovery,HW,731.0,
2026/02/13,Denmark,2012.0,2.0,Production and processing of metals,2(d),DK.CAED/000098402.FACILITY,Ferrodan Iron A/S,Skjern,8.497113553055916,55.96563893881058,,Recovery,HW,5.0,
2026/02/13,Denmark,2010.0,2.0,Production and processing of metals,2(d),DK.CAED/000105654.FACILITY,MAT Dania ApS,Aars,9.504406520154184,56.79746465831364,,Disposal,HW,3.2,
2026/02/13,Denmark,2008.0,4.0,Chemical industry,4(a),DK.EEA/4967.FACILITY,Altuglas International Denmark A/S (Repsol),Brønderslev,9.96746773893549,57.262524681801104,,Disposal,HW,7.0,
2026/02/13,Denmark,2007.0,3.0,Mineral industry,3(f),DK.CAED/000105648.FACILITY,ROCKWOOL Danmark A/S - Hobro,Hobro,9.841398786843724,56.71652011001657,,Disposal,HW,11.0,
2026/02/13,Norway,2008.0,5.0,Waste and wastewater management,5(d),NO.EEA/0716.0005.01.FACILITY,NOAH Langøya,Holmestrand,10.3850107,59.49039,,Disposal,HW,2.1,
2026/02/13,Norway,2010.0,2.0,Production and processing of metals,2(e)(i),NO.EEA/192295.FACILITY,Wacker Chemicals Norway,Kyrksæterøra,9.143573,63.3178329,,Recovery,HW,9.97,
2026/02/13,Denmark,2010.0,8.0,Animal and vegetable products from the food and beverage sector,8(a),DK.EEA/1214.FACILITY,DANISH CROWN A/S,Esbjerg,8.46117617790936,55.4624829946984,,Disposal,HW,7.0,
2026/02/13,Denmark,2013.0,3.0,Mineral industry,3(e),DK.CAED/000105785.FACILITY,ARDAGH GLASS HOLMEGAARD A/S,Holmegaard,11.816781014723745,55.286522160169966,,Disposal,HW,461.0,
2026/02/13,Sweden,2016.0,5.0,Waste and wastewater management,5(b),SE.CAED/10014627.Facility,Idbäckens Kraftvärmeverk,NYKÖPING,17.0011,58.74324,,Disposal,HW,1590.0,
2026/02/13,Norway,2017.0,5.0,Waste and wastewater management,5(c),NO.EEA/1247.0001.01.FACILITY,Norscrap West Fragmenteringsanlegg,Hauglandshella,5.103929,60.4430542,,Recovery,HW,116.0,
2026/02/13,Norway,2017.0,3.0,Mineral industry,3(a),NO.EEA/0000.0038.02.FACILITY,Heidrun,Stavanger,7.315686,65.32562,,Recovery,HW,5920.0,
2026/02/13,Sweden,2011.0,1.0,Energy sector,1(c),SE.CAED/10019818.Facility,Stallbacka Värmeverk,TROLLHÄTTAN,12.31449,58.30175,,Disposal,HW,119.0,
2026/02/13,Denmark,2008.0,1.0,Energy sector,1(c),DK.EEA/1516.FACILITY,Nordjyllandsværket,Vodskov,10.0404144509151,57.0775664198691,,Disposal,HW,4.0,
2026/02/13,Norway,2009.0,6.0,Paper and wood production and processing,6(a),NO.EEA/192335.FACILITY,Norske Skog Skogn,Skogn,11.158329,63.711853,,Recovery,HW,74.7,
2026/02/13,Sweden,2023.0,5.0,Waste and wastewater management,5(d),SE.CAED/10016745.Facility,Vimmerby avfallsanläggning,VIMMERBY,15.87562,57.69424,,Recovery,HW,144.0,
2026/02/13,Sweden,2015.0,5.0,Waste and wastewater management,5(d),SE.CAED/10016123.Facility,Äskya avfallsanläggning,ÄLMHULT,14.16084,56.56181,,Recovery,HW,105.0,
2026/02/13,Norway,2009.0,2.0,Production and processing of metals,2(f),NO.EEA/1102.0038.01.FACILITY,NOT Pulverlakk - galvano,Sandnes,5.714614,58.8185349,,Recovery,HW,98.2,
2026/02/13,Sweden,2020.0,1.0,Energy sector,1(c),SE.CAED/10018098.Facility,Allöverket,KRISTIANSTAD,14.14955,56.0395,,Recovery,NONHW,3910.0,
2026/02/13,Denmark,2022.0,1.0,Energy sector,1(c),DK.CAED/000068265.FACILITY,SILKEBORG VARME A/S,Silkeborg,9.556894202416276,56.18199765871436,,Disposal,NONHW,4804.82,
2026/02/13,Sweden,2007.0,6.0,Paper and wood production and processing,6(a),SE.CAED/10024717.Facility,Smurfit Westrock Piteå AB,PITEÅ,21.44037,65.31475,,Disposal,NONHW,10800.0,
2026/02/13,Denmark,2019.0,2.0,Production and processing of metals,2(f),DK.CAED/000077815.FACILITY,Nørskov Olsen ApS,Søndersø,10.25588485618562,55.47588535086417,,Disposal,HW,69.0,
2026/02/13,Denmark,2019.0,4.0,Chemical industry,4(e),DK.CAED/000095121.FACILITY,Fujifilm FDBD,Hillerød,12.276216954364456,55.92190666287746,,Recovery,NONHW,2502.0,
2026/02/13,Denmark,2009.0,5.0,Waste and wastewater management,5(f),DK.EEA/5705.FACILITY,SPILDEVANDSCENTER AVEDØRE I/S,Hvidovre,12.447982058355,55.6087618373627,,Recovery,NONHW,492.0,
2026/02/13,Denmark,2010.0,2.0,Production and processing of metals,2(d),DK.EEA/6291.FACILITY,VALD. BIRN A/S,Holstebro           ,8.57857008099147,56.3654669516239,,Disposal,NONHW,269.0,
2026/02/13,Sweden,2011.0,2.0,Production and processing of metals,2(e)(ii),SE.CAED/10019773.Facility,Vargön Alloys AB,VARGÖN,12.3793,58.35852,,Disposal,NONHW,3780.0,
2026/02/13,Sweden,2012.0,5.0,Waste and wastewater management,5(b),SE.CAED/10018264.Facility,Beleverket i Hässleholm,HÄSSLEHOLM,13.79331,56.16321,,Disposal,NONHW,9990.0,
2026/02/13,Sweden,2013.0,5.0,Waste and wastewater management,5(d),SE.CAED/10020962.Facility,Mosseruds avfallsanläggning,KARLSKOGA,14.4395,59.32279,,Recovery,HW,660.0,
2026/02/13,Sweden,2024.0,5.0,Waste and wastewater management,5(d),SE.CAED/10016123.Facility,Äskya avfallsanläggning,ÄLMHULT,14.16084,56.56181,,Recovery,NONHW,8185.0,
2026/02/13,Sweden,2014.0,5.0,Waste and wastewater management,5(d),SE.CAED/10014850.Facility,Korslöts Avfallsanläggning,TROSA,17.53543,58.94501,,Recovery,HW,242.0,
2026/02/13,Denmark,2017.0,5.0,Waste and wastewater management,5(b),DK.CAED/000105775.FACILITY,Sønderborg Kraftvarme A/S,Sønderborg,9.781271690247534,54.93000511295234,,Recovery,NONHW,13700.0,
2026/02/13,Denmark,2023.0,3.0,Mineral industry,3(g),DK.CAED/000084482.FACILITY,Leca Danmark A/S,Randers SV,10.041736503514418,56.3749694495596,,Disposal,HW,0.0,
2026/02/13,Norway,2017.0,2.0,Production and processing of metals,2(e)(i),NO.EEA/1845.0004.01.FACILITY,Elkem Salten,Straumen,15.5893822,67.36347,,Recovery,NONHW,821.0,
2026/02/13,Sweden,2009.0,6.0,Paper and wood production and processing,6(a),SE.CAED/10022227.Facility,Iggesunds Bruk,IGGESUND,17.09807,61.63863,,Disposal,HW,1420.0,
2026/02/13,Norway,2012.0,3.0,Mineral industry,3(c)(i),NO.EEA/0805.0028.01.FACILITY,Norcem Brevik,Brevik,9.68933,59.06192,,Recovery,HW,168.0,
2026/02/13,Sweden,2021.0,6.0,Paper and wood production and processing,6(a),SE.CAED/10017446.Facility,Nymölla bruk,NYMÖLLA,14.47983,56.04379,,Recovery,NONHW,9070.0,
2026/02/13,Sweden,2010.0,5.0,Waste and wastewater management,5(b),SE.CAED/10014841.Facility,Kraftvärmeverk Strängnäs,STRÄNGNÄS,17.03914,59.35183,,Disposal,HW,1050.0,
2026/02/13,Sweden,2017.0,5.0,Waste and wastewater management,5(d),SE.CAED/10023851.Facility,Lycksele dep.anläggning,LYCKSELE,18.78191,64.59948,,Recovery,NONHW,5410.0,
2026/02/13,Sweden,2010.0,9.0,Other activities,9(c),SE.CAED/10016092.Facility,IKEA Industry Älmhult AB (fd Swedwood),ÄLMHULT,14.13771,56.53277,,Recovery,HW,1.4,
2026/02/13,Sweden,2014.0,5.0,Waste and wastewater management,5(d),SE.CAED/10018876.Facility,Månsemyrs deponi- och återvinning,HENÅN,11.5037,58.16419,,Recovery,HW,472.0,
2026/02/13,Denmark,2021.0,,,,DK.CAED/000106482.FACILITY,CP Kelco ApS,Lille Skensved,12.142718743083872,55.50938692394866,,Recovery,NONHW,127945.22,
2026/02/13,Norway,2016.0,3.0,Mineral industry,3(a),NO.EEA/0000.0054.01.FACILITY,Skarv,Stavanger,7.654019,65.73843,,Recovery,HW,39.2,
2026/02/13,Denmark,2023.0,1.0,Energy sector,1(c),DK.CAED/000068265.FACILITY,SILKEBORG VARME A/S,Silkeborg,9.556894202416276,56.18199765871436,,Disposal,HW,0.051,
2026/02/13,Norway,2010.0,3.0,Mineral industry,3(a),NO.EEA/0000.0039.02.FACILITY,Ula,Stavanger,2.84584,57.1107445,,Recovery,HW,3890.0,
2026/02/13,Sweden,2007.0,5.0,Waste and wastewater management,5(d),SE.CAED/10014112.Facility,Tveta Återvinningsanläggning,SÖDERTÄLJE,17.57212,59.13715,,Recovery,NONHW,50300.0,
2026/02/13,Sweden,2009.0,5.0,Waste and wastewater management,5(d),SE.CAED/10016123.Facility,Äskya avfallsanläggning,ÄLMHULT,14.16084,56.56181,,Recovery,NONHW,7030.0,
2026/02/13,Sweden,2016.0,6.0,Paper and wood production and processing,6(a),SE.CAED/10022490.Facility,Domsjö Fabriker AB,ÖRNSKÖLDSVIK,18.69583,63.26929,,Disposal,HW,126.0,
2026/02/13,Denmark,2021.0,9.0,Other activities,9(c),DK.CAED/000077969.FACILITY,Amcor Flexibles Horsens,Horsens,9.816499662690926,55.86214979221196,,Disposal,HW,351.0,
2026/02/13,Norway,2013.0,2.0,Production and processing of metals,2(e)(i),NO.EEA/1224.0008.01.FACILITY,Sør-Norge Aluminium,Husnes,5.768265,59.86813,,Disposal,HW,3010.0,
2026/02/13,Sweden,2021.0,9.0,Other activities,9(c),SE.CAED/10018280.Facility,Ballingslöv AB,BALLINGSLÖV,13.84336,56.21137,,Disposal,HW,0.29,
2026/02/13,Denmark,2015.0,8.0,Animal and vegetable products from the food and beverage sector,8(b)(i),DK.CAED/000101006.FACILITY,TripleNine Thyborøn A/S,Thyborøn,8.219700651475529,56.69904949260843,,Recovery,NONHW,9516.91,
2026/02/13,Sweden,2010.0,1.0,Energy sector,1(c),SE.CAED/10014225.Facility,ARSTA ENERGICENTRAL,NORRTÄLJE,18.68538,59.75021,,Disposal,HW,5.8,
2026/02/13,Sweden,2016.0,5.0,Waste and wastewater management,5(d),SE.CAED/10016512.Facility,Mörkeskogs avfallsanl.,MÖNSTERÅS,16.40274,57.01266,,Disposal,HW,41.1,
2026/02/13,Sweden,2022.0,5.0,Waste and wastewater management,5(d),SE.CAED/10015961.Facility,Linneberga avfallsanläggning,ÅSEDA,15.30216,57.13069,,Recovery,HW,187.0,
2026/02/13,Sweden,2017.0,9.0,Other activities,9(c),SE.CAED/10020575.Facility,Trioworld Lundin AB,ARVIKA,12.48851,59.67134,,Recovery,HW,11.0,
2026/02/13,Norway,2008.0,3.0,Mineral industry,3(a),NO.EEA/1111.0007.01.FACILITY,Titania AS,Hauge i Dalane,6.412806,58.33214,,Recovery,HW,75.9,
2026/02/13,Sweden,2012.0,1.0,Energy sector,1(c),SE.CAED/10019446.Facility,Rya Värmecentral,GÖTEBORG,11.89092,57.69464,,Recovery,HW,43.3,
2026/02/13,Norway,2011.0,5.0,Waste and wastewater management,5(c),NO.EEA/1247.0001.01.FACILITY,Norscrap West Fragmenteringsanlegg,Hauglandshella,5.103929,60.4430542,,Disposal,NONHW,9140.0,
2026/02/13,Sweden,2017.0,2.0,Production and processing of metals,2(d),SE.CAED/10021296.Facility,Keycast Kohlswa AB,KOLSVA,15.8428,59.59844,,Recovery,HW,94.0,
2026/02/13,Sweden,2021.0,5.0,Waste and wastewater management,5(b),SE.CAED/10021744.Facility,Bäckelundsverket,BORLÄNGE,15.41131,60.47686,,Disposal,NONHW,15700.0,
2026/02/13,Sweden,2009.0,5.0,Waste and wastewater management,5(d),SE.CAED/10024000.Facility,Degermyran depon.anläggning,SKELLEFTEÅ,21.03443,64.77057,,Disposal,HW,704.0,
2026/02/13,Norway,2010.0,2.0,Production and processing of metals,2(d),NO.EEA/0106.0056.01.FACILITY,Jøtul AS,Kråkerøy,10.9057674,59.19838,,Disposal,NONHW,3790.0,
2026/02/13,Sweden,2009.0,5.0,Waste and wastewater management,5(b),SE.EEA/1780-1028.FACILITY,Avfallsvärmeverket Heden (se 1780-1118),KARLSTAD,13.57016954,59.38624724,,Recovery,HW,4.5,
2026/02/13,Sweden,2010.0,5.0,Waste and wastewater management,5(f),SE.CAED/10015011.Facility,ARV NYKVARNSVERKET,LINKÖPING,15.63446,58.42745,,Disposal,HW,3.34,
2026/02/13,Sweden,2015.0,4.0,Chemical industry,4(a)(ii),SE.CAED/10017496.Facility,Allyleterfabriken,PERSTORP,13.3796,56.12672,,Disposal,HW,138.0,
2026/02/13,Sweden,2008.0,4.0,Chemical industry,4(a),SE.CAED/10022355.Facility,Nouryon Surface Chemistry AB,Sundsvall,17.35454,62.33314,,Recovery,HW,788.0,
2026/02/13,Denmark,2012.0,2.0,Production and processing of metals,2(d),DK.EEA/3933.FACILITY,METRO THERM A/S,Helsinge            ,12.2008132216877,56.0139310033944,,Disposal,HW,69.0,
2026/02/13,Norway,2017.0,3.0,Mineral industry,3(a),NO.EEA/0000.0043.02.FACILITY,Volve,Stavanger,1.9297,58.4371834,,Disposal,HW,0.618,
2026/02/13,Sweden,2023.0,4.0,Chemical industry,4(a)(ii),SE.CAED/10022184.Facility,Kraton Chemical AB,SANDARNE,17.16869,61.26172,,Disposal,HW,147.0,
2026/02/13,Sweden,2016.0,1.0,Energy sector,1(c),SE.CAED/10019475.Facility,Rya Gaskraftvärmeverk,GÖTEBORG,11.88873,57.692,,Disposal,HW,12.0,
2026/02/13,Sweden,2021.0,5.0,Waste and wastewater management,5(b),SE.CAED/10021327.Facility,Norsaverkets avfallsförbrännin,KÖPING,16.02801,59.50316,,Recovery,HW,643.1,
2026/02/13,Sweden,2021.0,2.0,Production and processing of metals,2(e)(ii),SE.CAED/10016722.Facility,Metallfabriken Ljunghäll AB,SÖDRA VI,15.7968,57.74724,,Disposal,HW,124.0,
2026/02/13,Norway,2012.0,5.0,Waste and wastewater management,5(a),NO.EEA/192628.FACILITY,Flux Water Stokke AS,Stokke,10.2609034,59.2443962,,Disposal,HW,4550.0,
2026/02/13,Norway,2011.0,5.0,Waste and wastewater management,5(a),NO.EEA/1653.0001.01.FACILITY,WEEE Recycling AS,Melhus,10.2179422,63.3260765,,Recovery,NONHW,11800.0,
2026/02/13,Norway,2010.0,5.0,Waste and wastewater management,5(c),NO.EEA/0716.0004.01.FACILITY,Revac AS Lundteigen,Revetal,10.2457314,59.3715057,,Recovery,NONHW,8330.0,
2026/02/13,Sweden,2017.0,1.0,Energy sector,1(c),SE.CAED/10015102.Facility,Händelöverket,NORRKÖPING,16.23333,58.61956,,Disposal,HW,26900.0,
2026/02/13,Sweden,2017.0,6.0,Paper and wood production and processing,6(b),SE.CAED/10015501.Facility,Ahlstrom Sweden AB,JÖNKÖPING,14.16022,57.77354,,Disposal,HW,7.0,
2026/02/13,Norway,2011.0,3.0,Mineral industry,3(a),NO.EEA/0000.0003.01.FACILITY,Draugen,Kristiansund N,7.780844,64.3529358,,Disposal,HW,63.6,
2026/02/13,Norway,2008.0,4.0,Chemical industry,4(b)(v),NO.EEA/0106.0090.01.FACILITY,Kemira Chemicals AS,Gamle Fredrikstad,10.9559479,59.18654,,Disposal,HW,163.0,
2026/02/13,Sweden,2009.0,2.0,Production and processing of metals,2(f),SE.CAED/10015805.Facility,Hydro Extrusion Sweden AB Brogårdsfabriken,VETLANDA,15.0747,57.41469,,Recovery,NONHW,7450.0,
2026/02/13,Sweden,2011.0,1.0,Energy sector,1(c),SE.CAED/10013790.Facility,SÄBYVERKET,JÄRFÄLLA,17.84691,59.42785,,Recovery,HW,8.5,
2026/02/13,Denmark,2019.0,5.0,Waste and wastewater management,5(c),DK.CAED/000084622.FACILITY,RGS Nordic A/S,Rødby,11.381471003679922,54.65432173562955,,Recovery,NONHW,88312.33,
2026/02/13,Sweden,2016.0,5.0,Waste and wastewater management,5(d),SE.CAED/10015867.Facility,Gyesjöns avfallsupplag,EKSJÖ,14.92614,57.65493,,Recovery,NONHW,15900.0,
2026/02/13,Sweden,2023.0,4.0,Chemical industry,4(b)(ii),SE.CAED/10017809.Facility,Kemira Kemi AB,HELSINGBORG,12.71377,56.01035,,Disposal,HW,57.0,
2026/02/13,Sweden,2012.0,3.0,Mineral industry,3(b),SE.CAED/10024478.Facility,Boliden Mineral AB - Aitikgruv,GÄLLIVARE,20.96005,67.07162,,Disposal,NONHW,65.0,
2026/02/13,Denmark,2020.0,5.0,Waste and wastewater management,5(b),DK.CAED/000105540.FACILITY,THISTED VARMEFORSYNING A M B A,Thisted,8.712067013143768,56.965031400016414,,Disposal,HW,1140.0,
2026/02/13,Denmark,2018.0,5.0,Waste and wastewater management,5(d),DK.CAED/000104566.FACILITY,Genbrugsgården,Kvistgård,12.49230135315358,55.98459575986317,,Disposal,NONHW,88.0,
2026/02/13,Sweden,2022.0,5.0,Waste and wastewater management,5(b),SE.CAED/10020327.Facility,Nevel Åmotfors,ÅMOTFORS,12.35301,59.75746,,Recovery,NONHW,10400.0,
2026/02/13,Sweden,2018.0,5.0,Waste and wastewater management,5(d),SE.CAED/10022416.Facility,Vaple Deponi AB,SUNDSVALL,17.32281,62.3255,,Disposal,HW,27.9,
2026/02/13,Sweden,2009.0,2.0,Production and processing of metals,2(e)(ii),SE.CAED/10014929.Facility,Gränges Finspång AB,FINSPÅNG,15.7653,58.7131,,Recovery,NONHW,2770.0,
2026/02/13,Sweden,2007.0,6.0,Paper and wood production and processing,6(b),SE.CAED/10021693.Facility,ARCTIC PAPER GRYCKSBO AB,GRYCKSBO,15.47938,60.68327,,Recovery,NONHW,7180.0,
2026/02/13,Norway,2013.0,3.0,Mineral industry,3(c)(ii),NO.EEA/0805.0003.01.FACILITY,RHI Normag AS,Porsgrunn,9.625256,59.1219063,,Disposal,NONHW,1740.0,
2026/02/13,Sweden,2024.0,5.0,Waste and wastewater management,5(d),SE.CAED/10017029.Facility,Angelskogs avfallsanläggning,RONNEBY,15.32364,56.1838,,Recovery,HW,225.0,
2026/02/13,Sweden,2007.0,2.0,Production and processing of metals,2(f),SE.CAED/10023689.Facility,Ålö AB,UMEÅ,20.06871,63.87898,,Recovery,HW,1.26,
2026/02/13,Sweden,2024.0,5.0,Waste and wastewater management,5(b),SE.CAED/10014984.Facility,Gärstadverket,LINKÖPING,15.65453,58.43668,,Disposal,HW,2489.0,
2026/02/13,Norway,2015.0,5.0,Waste and wastewater management,5(b),NO.EEA/0106.0048.01.FACILITY,FREVAR - Forbrenningsanlegget,Gamle Fredrikstad,10.9671888,59.18537,,Disposal,HW,1960.0,
2026/02/13,Sweden,2012.0,2.0,Production and processing of metals,2(f),SE.CAED/10019411.Facility,Pollux Ytbehandling AB,GÖTEBORG,11.87893,57.75122,,Disposal,HW,15.9,
2026/02/13,Sweden,2015.0,5.0,Waste and wastewater management,5(d),SE.CAED/10016417.Facility,Kolsrums avfallsanl.,HÖGSBY,16.00518,57.15984,,Recovery,NONHW,3910.0,
2026/02/13,Norway,2013.0,6.0,Paper and wood production and processing,6(a),NO.EEA/0101.0031.01.FACILITY,Norske Skog Saugbrugs,Halden,11.402339,59.12504,,Disposal,HW,5.15,
2026/02/13,Sweden,2022.0,6.0,Paper and wood production and processing,6(a),SE.CAED/10022490.Facility,Domsjö Fabriker AB,ÖRNSKÖLDSVIK,18.69583,63.26929,,Disposal,HW,0.07,
2026/02/13,Denmark,2012.0,4.0,Chemical industry,4(e),DK.CAED/000095001.FACILITY,Novo Nordisk A/S Hagedornsvej,Gentofte,12.515227145137734,55.755492665003054,,Disposal,HW,128.0,
2026/02/13,Sweden,2017.0,5.0,Waste and wastewater management,5(d),SE.CAED/10016745.Facility,Vimmerby avfallsanläggning,VIMMERBY,15.87562,57.69424,,Recovery,NONHW,5800.0,
2026/02/13,Denmark,2012.0,3.0,Mineral industry,3(f),DK.CAED/000105648.FACILITY,ROCKWOOL Danmark A/S - Hobro,Hobro,9.841398786843724,56.71652011001657,,Disposal,HW,9.5,
2026/02/13,Denmark,2023.0,8.0,Animal and vegetable products from the food and beverage sector,8(c),DK.CAED/000057720.FACILITY,Arla Foods Amba Hoco,Holstebro,8.612402750601996,56.348949273237885,,Disposal,HW,4.1,
2026/02/13,Sweden,2019.0,1.0,Energy sector,1(c),SE.CAED/10018098.Facility,Allöverket,KRISTIANSTAD,14.14955,56.0395,,Recovery,HW,3.2,
2026/02/13,Sweden,2010.0,5.0,Waste and wastewater management,5(d),SE.CAED/10022212.Facility,Sävstaås dep.plats,Bollnäs,16.30262,61.34348,,Disposal,NONHW,1270.0,
2026/02/13,Sweden,2008.0,5.0,Waste and wastewater management,5(d),SE.CAED/10020556.Facility,Holkesmossens deponianläggning,HAGFORS,13.73611,60.03995,,Recovery,NONHW,8560.0,
2026/02/13,Sweden,2022.0,5.0,Waste and wastewater management,5(d),SE.CAED/10017800.Facility,Lundåkrabuktens avfallsanläggning,LANDSKRONA,12.86207,55.86186,,Disposal,NONHW,62.1,
2026/02/13,Sweden,2021.0,5.0,Waste and wastewater management,5(d),SE.CAED/10022481.Facility,Rödsta Avfallsanläggning,SOLLEFTEÅ,17.19244,63.15039,,Recovery,HW,482.0,
2026/02/13,Sweden,2016.0,5.0,Waste and wastewater management,5(d),SE.CAED/10015336.Facility,Gynnås avfallsanläggning,GNOSJÖ,13.6933,57.38401,,Recovery,HW,226.0,
2026/02/13,Denmark,2008.0,9.0,Other activities,9(c),DK.EEA/1470.FACILITY,Egmont Magasiner A/S,Skovlunde,12.4202170480313,55.7128048475937,,Disposal,HW,5.0,
2026/02/13,Sweden,2012.0,8.0,Animal and vegetable products from the food and beverage sector,8(c),SE.CAED/10013773.Facility,ARLA,JÄRFÄLLA,17.81497,59.44813,,Recovery,HW,4.0,
2026/02/13,Norway,2010.0,2.0,Production and processing of metals,2(e)(i),NO.EEA/192328.FACILITY,Elkem Thamshavn,Orkanger,9.894434,63.32585,,Disposal,HW,4360.0,
2026/02/13,Denmark,2010.0,8.0,Animal and vegetable products from the food and beverage sector,8(a),DK.EEA/1216.FACILITY,Danish Crown A/S,Holstebro,8.61913170880044,56.3658048324667,,Recovery,NONHW,4860.0,
