PublicationDate,countryName,reportingYear,EPRTR_SectorCode,EPRTR_SectorName,Pollutant,Releases
2026/02/13,Norway,2007,4.0,Chemical industry,Nitrogen oxides (NOX),1763000.0
2026/02/13,Norway,2014,3.0,Mineral industry,Nitrogen oxides (NOX),47603000.0
2026/02/13,Norway,2010,2.0,Production and processing of metals,Zinc and compounds (as Zn),9915.0
2026/02/13,Denmark,2018,4.0,Chemical industry,Particulate matter (PM10),3608.4
2026/02/13,Norway,2007,2.0,Production and processing of metals,Perfluorocarbons (PFCs),121760.0
2026/02/13,Sweden,2015,2.0,Production and processing of metals,Zinc and compounds (as Zn),22491.0
2026/02/13,Sweden,2012,2.0,Production and processing of metals,Sulphur hexafluoride (SF6),686.0
2026/02/13,Denmark,2024,2.0,Production and processing of metals,Carbon dioxide (CO2),99153000.0
2026/02/13,Sweden,2007,6.0,Paper and wood production and processing,Arsenic and compounds (as As),125.6
2026/02/13,Sweden,2019,2.0,Production and processing of metals,Ammonia (NH3),19400.0
2026/02/13,Norway,2011,3.0,Mineral industry,Ammonia (NH3),146800.0
2026/02/13,Denmark,2014,7.0,Intensive livestock production and aquaculture,Ammonia (NH3),615200.0
2026/02/13,Sweden,2012,3.0,Mineral industry,Particulate matter (PM10),56300.0
2026/02/13,Norway,2012,4.0,Chemical industry,"1,2-dichloroethane (DCE-1,2)",10000.0
2026/02/13,Sweden,2016,4.0,Chemical industry,Benzene,7500.0
2026/02/13,Denmark,2019,1.0,Energy sector,Cadmium and compounds (as Cd),0.13
2026/02/13,Norway,2015,2.0,Production and processing of metals,"Benzo(g,h,i)perylene",572.85
2026/02/13,Denmark,2021,1.0,Energy sector,Cadmium and compounds (as Cd),0.0
2026/02/13,Denmark,2018,2.0,Production and processing of metals,Nitrogen oxides (NOX),75000.0
2026/02/13,Norway,2017,1.0,Energy sector,Carbon dioxide (CO2),4897000000.0
2026/02/13,Sweden,2007,,,Ammonia (NH3),102200.0
2026/02/13,Denmark,2024,5.0,Waste and wastewater management,Carbon monoxide (CO),59261.9589
2026/02/13,Norway,2011,5.0,Waste and wastewater management,Carbon dioxide (CO2) excluding biomass,200800000.0
2026/02/13,Sweden,2010,2.0,Production and processing of metals,Hydro-fluorocarbons (HFCS),730.0
2026/02/13,Sweden,2023,5.0,Waste and wastewater management,Methane (CH4),3976955.0
2026/02/13,Norway,2016,2.0,Production and processing of metals,Polycyclic aromatic hydrocarbons (PAHs),2520.0
2026/02/13,Denmark,2014,3.0,Mineral industry,Carbon monoxide (CO),1650000.0
2026/02/13,Denmark,2016,4.0,Chemical industry,Chlorine and inorganic compounds (as HCl),10100.0
2026/02/13,Denmark,2009,1.0,Energy sector,Carbon monoxide (CO),907000.0
2026/02/13,Denmark,2010,4.0,Chemical industry,Ammonia (NH3),123000.0
2026/02/13,Denmark,2010,3.0,Mineral industry,Mercury and compounds (as Hg),30.0
2026/02/13,Sweden,2011,1.0,Energy sector,Methane (CH4),328000.0
2026/02/13,Denmark,2017,8.0,Animal and vegetable products from the food and beverage sector,Non-methane volatile organic compounds (NMVOC),185000.0
2026/02/13,Norway,2010,4.0,Chemical industry,Carbon dioxide (CO2) excluding biomass,1642000000.0
2026/02/13,Sweden,2021,3.0,Mineral industry,Carbon dioxide (CO2),2264000000.0
2026/02/13,Norway,2015,3.0,Mineral industry,Total organic carbon(as total C or COD/3) (TOC),70220.0
2026/02/13,Denmark,2024,3.0,Mineral industry,Carbon monoxide (CO),2639724.0
2026/02/13,Denmark,2007,5.0,Waste and wastewater management,Carbon dioxide (CO2),284000000.0
2026/02/13,Sweden,2012,3.0,Mineral industry,Ammonia (NH3),177500.0
2026/02/13,Denmark,2022,3.0,Mineral industry,Lead and compounds (as Pb),0.0
2026/02/13,Sweden,2024,2.0,Production and processing of metals,Chromium and compounds (as Cr),400.0
2026/02/13,Sweden,2024,2.0,Production and processing of metals,Mercury and compounds (as Hg),43.91
2026/02/13,Sweden,2011,3.0,Mineral industry,Nitrogen oxides (NOX),3124000.0
2026/02/13,Norway,2007,4.0,Chemical industry,Cadmium and compounds (as Cd),24.1
2026/02/13,Sweden,2010,2.0,Production and processing of metals,Non-methane volatile organic compounds (NMVOC),105000.0
2026/02/13,Denmark,2021,3.0,Mineral industry,Ammonia (NH3),422436.0
2026/02/13,Denmark,2007,5.0,Waste and wastewater management,Arsenic and compounds (as As),79.0
2026/02/13,Norway,2017,2.0,Production and processing of metals,Nitrogen oxides (NOX),8051000.0
2026/02/13,Denmark,2018,6.0,Paper and wood production and processing,Polycyclic aromatic hydrocarbons (PAHs),440.0
2026/02/13,Sweden,2020,6.0,Paper and wood production and processing,Nitrous oxide (N2O),411000.0
2026/02/13,Denmark,2019,5.0,Waste and wastewater management,Carbon dioxide (CO2),1512072282.4271
2026/02/13,Denmark,2018,9.0,Other activities,Carbon dioxide (CO2),14115576.0
2026/02/13,Norway,2011,4.0,Chemical industry,Particulate matter (PM10),500500.0
2026/02/13,Sweden,2007,1.0,Energy sector,Methane (CH4),328000.0
2026/02/13,Sweden,2014,3.0,Mineral industry,Copper and compounds (as Cu),223.0
2026/02/13,Norway,2009,4.0,Chemical industry,Phenols (as total C),13.0
2026/02/13,Norway,2012,6.0,Paper and wood production and processing,Sulphur oxides (SOX),583000.0
2026/02/13,Denmark,2019,6.0,Paper and wood production and processing,Chromium and compounds (as Cr),58.0
2026/02/13,Sweden,2022,6.0,Paper and wood production and processing,Non-methane volatile organic compounds (NMVOC),14012000.0
2026/02/13,Denmark,2020,2.0,Production and processing of metals,Nickel and compounds (as Ni),2.118
2026/02/13,Sweden,2009,4.0,Chemical industry,Carbon dioxide (CO2),780000000.0
2026/02/13,Sweden,2014,2.0,Production and processing of metals,Particulate matter (PM10),823000.0
2026/02/13,Sweden,2016,2.0,Production and processing of metals,Sulphur oxides (SOX),5002000.0
2026/02/13,Sweden,2019,1.0,Energy sector,Nickel and compounds (as Ni),66.0
2026/02/13,Denmark,2007,3.0,Mineral industry,Chlorine and inorganic compounds (as HCl),43300.0
2026/02/13,Norway,2014,4.0,Chemical industry,Non-methane volatile organic compounds (NMVOC),863000.0
2026/02/13,Sweden,2019,3.0,Mineral industry,Carbon dioxide (CO2),2284000000.0
2026/02/13,Sweden,2008,,,Nitrous oxide (N2O),11000.0
2026/02/13,Denmark,2014,4.0,Chemical industry,Hydrochlorofluorocarbons (HCFCs),61.0
2026/02/13,Norway,2011,3.0,Mineral industry,Nitrogen oxides (NOX),47988000.0
2026/02/13,Sweden,2010,1.0,Energy sector,Methane (CH4),328000.0
2026/02/13,Norway,2015,4.0,Chemical industry,Dichloromethane (DCM),2950.0
2026/02/13,Norway,2007,2.0,Production and processing of metals,Zinc and compounds (as Zn),44999.0
2026/02/13,Sweden,2017,2.0,Production and processing of metals,Carbon monoxide (CO),20790000.0
2026/02/13,Sweden,2017,2.0,Production and processing of metals,Hydro-fluorocarbons (HFCS),279.0
2026/02/13,Norway,2008,5.0,Waste and wastewater management,Carbon dioxide (CO2),404000000.0
2026/02/13,Norway,2008,3.0,Mineral industry,Chromium and compounds (as Cr),180.0
2026/02/13,Sweden,2011,6.0,Paper and wood production and processing,Carbon dioxide (CO2),22542000000.0
2026/02/13,Norway,2011,4.0,Chemical industry,Sulphur oxides (SOX),1141000.0
2026/02/13,Norway,2011,4.0,Chemical industry,Total organic carbon(as total C or COD/3) (TOC),2220.0
2026/02/13,Denmark,2012,3.0,Mineral industry,Hydro-fluorocarbons (HFCS),18810.0
2026/02/13,Denmark,2020,9.0,Other activities,Sulphur oxides (SOX),1506.0
2026/02/13,Denmark,2024,4.0,Chemical industry,Nitrous oxide (N2O),129300.0
2026/02/13,Norway,2010,4.0,Chemical industry,Total organic carbon(as total C or COD/3) (TOC),5900.0
2026/02/13,Denmark,2011,1.0,Energy sector,Methane (CH4),2090000.0
2026/02/13,Norway,2010,4.0,Chemical industry,Sulphur oxides (SOX),1048000.0
2026/02/13,Denmark,2008,3.0,Mineral industry,Sulphur oxides (SOX),5002000.0
2026/02/13,Norway,2013,5.0,Waste and wastewater management,Carbon dioxide (CO2) excluding biomass,271900000.0
2026/02/13,Sweden,2007,1.0,Energy sector,Zinc and compounds (as Zn),214.0
2026/02/13,Sweden,2013,5.0,Waste and wastewater management,Lead and compounds (as Pb),246.0
2026/02/13,Denmark,2023,,,Nitrogen oxides (NOX),11406.0
2026/02/13,Denmark,2021,3.0,Mineral industry,Arsenic and compounds (as As),0.0
2026/02/13,Denmark,2021,,,Particulate matter (PM10),0.000682
2026/02/13,Norway,2012,6.0,Paper and wood production and processing,Carbon dioxide (CO2) excluding biomass,119550000.0
2026/02/13,Norway,2016,1.0,Energy sector,Nickel and compounds (as Ni),112.0
2026/02/13,Sweden,2017,6.0,Paper and wood production and processing,Non-methane volatile organic compounds (NMVOC),15369000.0
2026/02/13,Sweden,2018,1.0,Energy sector,Methane (CH4),196000.0
2026/02/13,Sweden,2013,2.0,Production and processing of metals,Arsenic and compounds (as As),340.0
2026/02/13,Norway,2007,3.0,Mineral industry,Nitrogen oxides (NOX),49244000.0
2026/02/13,Denmark,2024,5.0,Waste and wastewater management,Sulphur oxides (SOX),29987.6651
2026/02/13,Denmark,2024,1.0,Energy sector,Carbon monoxide (CO),2475262.013492
2026/02/13,Sweden,2015,2.0,Production and processing of metals,Mercury and compounds (as Hg),60.0
2026/02/13,Norway,2010,3.0,Mineral industry,Carbon dioxide (CO2),10820000000.0
2026/02/13,Sweden,2011,2.0,Production and processing of metals,Cadmium and compounds (as Cd),40.0
2026/02/13,Denmark,2015,3.0,Mineral industry,Fluorine and inorganic compounds (as HF),18920.0
2026/02/13,Sweden,2018,2.0,Production and processing of metals,Perfluorocarbons (PFCs),7790.0
2026/02/13,Denmark,2008,3.0,Mineral industry,Benzene,2040.0
2026/02/13,Denmark,2012,3.0,Mineral industry,Particulate matter (PM10),62000.0
2026/02/13,Norway,2012,9.0,Other activities,Fluorides (as total F),10.0
2026/02/13,Sweden,2013,5.0,Waste and wastewater management,Carbon dioxide (CO2),4043000000.0
2026/02/13,Sweden,2010,2.0,Production and processing of metals,Nitrogen oxides (NOX),6762000.0
2026/02/13,Sweden,2017,5.0,Waste and wastewater management,Chlorofluorocarbons (CFCs),2660.0
2026/02/13,Denmark,2019,1.0,Energy sector,Non-methane volatile organic compounds (NMVOC),6039875.529
2026/02/13,Denmark,2021,8.0,Animal and vegetable products from the food and beverage sector,Carbon dioxide (CO2),190516658.0
2026/02/13,Sweden,2016,1.0,Energy sector,Ammonia (NH3),54000.0
2026/02/13,Sweden,2007,2.0,Production and processing of metals,Trichloroethylene (TRI),9730.0
2026/02/13,Denmark,2013,1.0,Energy sector,Particulate matter (PM10),252300.0
2026/02/13,Denmark,2016,1.0,Energy sector,Mercury and compounds (as Hg),21.9
2026/02/13,Sweden,2012,5.0,Waste and wastewater management,Nitrous oxide (N2O),112100.0
2026/02/13,Norway,2012,2.0,Production and processing of metals,Sulphur oxides (SOX),6187000.0
2026/02/13,Sweden,2018,5.0,Waste and wastewater management,Methane (CH4),11403000.0
2026/02/13,Norway,2007,6.0,Paper and wood production and processing,Total organic carbon(as total C or COD/3) (TOC),1771.0
2026/02/13,Norway,2007,6.0,Paper and wood production and processing,Sulphur oxides (SOX),1271000.0
2026/02/13,Norway,2014,2.0,Production and processing of metals,Anthracene,2868.0
2026/02/13,Denmark,2007,5.0,Waste and wastewater management,Polychlorinated biphenyls (PCBs),0.58
2026/02/13,Sweden,2022,4.0,Chemical industry,Carbon dioxide (CO2) excluding biomass,488000000.0
2026/02/13,Denmark,2014,5.0,Waste and wastewater management,Polychlorinated biphenyls (PCBs),2.77
2026/02/13,Sweden,2008,3.0,Mineral industry,Sulphur oxides (SOX),401000.0
2026/02/13,Norway,2016,9.0,Other activities,"Benzo(g,h,i)perylene",3.96
2026/02/13,Sweden,2011,6.0,Paper and wood production and processing,Chlorine and inorganic compounds (as HCl),96200.0
2026/02/13,Sweden,2015,5.0,Waste and wastewater management,Nitrous oxide (N2O),90300.0
2026/02/13,Sweden,2018,5.0,Waste and wastewater management,Mercury and compounds (as Hg),11.8
2026/02/13,Denmark,2011,2.0,Production and processing of metals,Hydrochlorofluorocarbons (HCFCs),6.0
2026/02/13,Sweden,2021,6.0,Paper and wood production and processing,Non-methane volatile organic compounds (NMVOC),13706000.0
2026/02/13,Norway,2007,3.0,Mineral industry,Phenols (as total C),40090.0
2026/02/13,Sweden,2020,2.0,Production and processing of metals,PCDD + PCDF (dioxins + furans) (as Teq),0.000887
2026/02/13,Denmark,2021,1.0,Energy sector,Methane (CH4),2377528.1730000004
2026/02/13,Sweden,2014,1.0,Energy sector,Non-methane volatile organic compounds (NMVOC),7577000.0
2026/02/13,Sweden,2015,2.0,Production and processing of metals,Chlorine and inorganic compounds (as HCl),370600.0
2026/02/13,Denmark,2015,3.0,Mineral industry,Chlorine and inorganic compounds (as HCl),36100.0
2026/02/13,Denmark,2023,3.0,Mineral industry,Nitrogen oxides (NOX),2775085.0
2026/02/13,Denmark,2012,1.0,Energy sector,Non-methane volatile organic compounds (NMVOC),1370000.0
2026/02/13,Denmark,2008,8.0,Animal and vegetable products from the food and beverage sector,Non-methane volatile organic compounds (NMVOC),162000.0
2026/02/13,Sweden,2010,6.0,Paper and wood production and processing,Sulphur oxides (SOX),4112000.0
2026/02/13,Sweden,2015,6.0,Paper and wood production and processing,Carbon monoxide (CO),19510000.0
2026/02/13,Sweden,2021,3.0,Mineral industry,Zinc and compounds (as Zn),407.0
2026/02/13,Denmark,2007,8.0,Animal and vegetable products from the food and beverage sector,Sulphur oxides (SOX),992000.0
2026/02/13,Sweden,2020,4.0,Chemical industry,Carbon dioxide (CO2),412000000.0
2026/02/13,Sweden,2014,6.0,Paper and wood production and processing,Carbon dioxide (CO2) excluding biomass,496900000.0
2026/02/13,Sweden,2008,1.0,Energy sector,Carbon dioxide (CO2),14048000000.0
2026/02/13,Sweden,2016,9.0,Other activities,Non-methane volatile organic compounds (NMVOC),519000.0
2026/02/13,Sweden,2021,1.0,Energy sector,Particulate matter (PM10),51500.0
2026/02/13,Norway,2016,2.0,Production and processing of metals,Arsenic and compounds (as As),239.5
2026/02/13,Norway,2011,1.0,Energy sector,Methane (CH4),13480000.0
2026/02/13,Sweden,2016,1.0,Energy sector,Non-methane volatile organic compounds (NMVOC),7338000.0
2026/02/13,Sweden,2024,6.0,Paper and wood production and processing,Nitrogen oxides (NOX),12838968.0
2026/02/13,Norway,2014,3.0,Mineral industry,Total organic carbon(as total C or COD/3) (TOC),67710.0
2026/02/13,Sweden,2014,4.0,Chemical industry,Particulate matter (PM10),183000.0
2026/02/13,Denmark,2014,1.0,Energy sector,Arsenic and compounds (as As),33.1
2026/02/13,Sweden,2017,2.0,Production and processing of metals,Nitrogen oxides (NOX),6319000.0
2026/02/13,Denmark,2014,8.0,Animal and vegetable products from the food and beverage sector,Sulphur oxides (SOX),673000.0
2026/02/13,Sweden,2016,3.0,Mineral industry,Copper and compounds (as Cu),132.0
2026/02/13,Sweden,2010,1.0,Energy sector,Ammonia (NH3),28200.0
2026/02/13,Sweden,2015,4.0,Chemical industry,Benzene,7500.0
2026/02/13,Denmark,2010,1.0,Energy sector,Carbon monoxide (CO),1370000.0
2026/02/13,Sweden,2023,3.0,Mineral industry,Mercury and compounds (as Hg),22.38
2026/02/13,Norway,2017,3.0,Mineral industry,Carbon dioxide (CO2),12250000000.0
2026/02/13,Sweden,2019,1.0,Energy sector,Carbon dioxide (CO2),12939000000.0
2026/02/13,Sweden,2007,3.0,Mineral industry,Ammonia (NH3),251300.0
2026/02/13,Norway,2013,3.0,Mineral industry,Total organic carbon(as total C or COD/3) (TOC),65320.0
2026/02/13,Denmark,2014,1.0,Energy sector,Non-methane volatile organic compounds (NMVOC),6240000.0
2026/02/13,Sweden,2009,5.0,Waste and wastewater management,Nickel and compounds (as Ni),50.0
2026/02/13,Sweden,2019,4.0,Chemical industry,Sulphur oxides (SOX),255000.0
2026/02/13,Denmark,2010,1.0,Energy sector,Fluorine and inorganic compounds (as HF),86900.0
2026/02/13,Denmark,2010,9.0,Other activities,Non-methane volatile organic compounds (NMVOC),326000.0
2026/02/13,Sweden,2020,3.0,Mineral industry,Carbon monoxide (CO),7263000.0
2026/02/13,Sweden,2024,5.0,Waste and wastewater management,Chlorofluorocarbons (CFCs),542.4
2026/02/13,Sweden,2009,5.0,Waste and wastewater management,Ammonia (NH3),55200.0
2026/02/13,Denmark,2017,6.0,Paper and wood production and processing,Lead and compounds (as Pb),1060.0
2026/02/13,Norway,2014,3.0,Mineral industry,Methane (CH4),26548000.0
2026/02/13,Denmark,2019,8.0,Animal and vegetable products from the food and beverage sector,Non-methane volatile organic compounds (NMVOC),278000.0
2026/02/13,Denmark,2016,2.0,Production and processing of metals,Nitrogen oxides (NOX),107000.0
2026/02/13,Sweden,2017,3.0,Mineral industry,Particulate matter (PM10),65800.0
2026/02/13,Sweden,2010,1.0,Energy sector,Particulate matter (PM10),86000.0
2026/02/13,Sweden,2010,1.0,Energy sector,Carbon dioxide (CO2) excluding biomass,10305095000.0
2026/02/13,Denmark,2009,2.0,Production and processing of metals,Zinc and compounds (as Zn),746.0
2026/02/13,Denmark,2022,4.0,Chemical industry,Dichloromethane (DCM),0.0
2026/02/13,Norway,2016,2.0,Production and processing of metals,"Benzo(g,h,i)perylene",542.948
2026/02/13,Norway,2017,5.0,Waste and wastewater management,Carbon dioxide (CO2),829000000.0
2026/02/13,Norway,2014,4.0,Chemical industry,Carbon dioxide (CO2),1312000000.0
2026/02/13,Norway,2014,2.0,Production and processing of metals,Naphthalene,7149.0
2026/02/13,Norway,2014,4.0,Chemical industry,Sulphur oxides (SOX),724000.0
2026/02/13,Norway,2012,2.0,Production and processing of metals,Phenols (as total C),14.0
2026/02/13,Norway,2015,6.0,Paper and wood production and processing,Total organic carbon(as total C or COD/3) (TOC),1796.3
2026/02/13,Sweden,2009,1.0,Energy sector,Chlorine and inorganic compounds (as HCl),13200.0
2026/02/13,Denmark,2008,3.0,Mineral industry,Nitrogen oxides (NOX),6576000.0
2026/02/13,Denmark,2023,3.0,Mineral industry,Carbon monoxide (CO),4227226.0
2026/02/13,Norway,2012,2.0,Production and processing of metals,Nitrous oxide (N2O),10000.0
2026/02/13,Denmark,2011,3.0,Mineral industry,Nitrogen oxides (NOX),2187000.0
2026/02/13,Denmark,2021,8.0,Animal and vegetable products from the food and beverage sector,Sulphur oxides (SOX),204117.0
2026/02/13,Sweden,2009,1.0,Energy sector,Benzene,92400.0
2026/02/13,Sweden,2014,1.0,Energy sector,Ammonia (NH3),70100.0
2026/02/13,Sweden,2012,1.0,Energy sector,Hydrochlorofluorocarbons (HCFCs),866.0
2026/02/13,Sweden,2017,2.0,Production and processing of metals,Polycyclic aromatic hydrocarbons (PAHs),505.0
2026/02/13,Sweden,2017,2.0,Production and processing of metals,Particulate matter (PM10),1617900.0
2026/02/13,Denmark,2022,,,Carbon dioxide (CO2),98287817.3
2026/02/13,Denmark,2018,2.0,Production and processing of metals,Non-methane volatile organic compounds (NMVOC),6842.0
2026/02/13,Sweden,2011,,,Carbon dioxide (CO2),127000000.0
2026/02/13,Norway,2010,2.0,Production and processing of metals,Copper and compounds (as Cu),1201.0
2026/02/13,Norway,2013,6.0,Paper and wood production and processing,Non-methane volatile organic compounds (NMVOC),188000.0
2026/02/13,Denmark,2008,4.0,Chemical industry,Ammonia (NH3),111000.0
2026/02/13,Norway,2010,2.0,Production and processing of metals,Carbon monoxide (CO),540000.0
2026/02/13,Norway,2015,2.0,Production and processing of metals,Carbon dioxide (CO2) excluding biomass,4142000000.0
2026/02/13,Sweden,2010,2.0,Production and processing of metals,Sulphur oxides (SOX),7874000.0
2026/02/13,Sweden,2024,3.0,Mineral industry,Ammonia (NH3),193214.0
2026/02/13,Denmark,2018,1.0,Energy sector,Arsenic and compounds (as As),3.41
2026/02/13,Norway,2007,6.0,Paper and wood production and processing,Carbon dioxide (CO2) excluding biomass,258360000.0
2026/02/13,Sweden,2007,5.0,Waste and wastewater management,Chlorofluorocarbons (CFCs),18230.0
2026/02/13,Denmark,2024,1.0,Energy sector,Fluorine and inorganic compounds (as HF),12928.0
2026/02/13,Sweden,2015,3.0,Mineral industry,Nitrogen oxides (NOX),3386000.0
2026/02/13,Denmark,2023,5.0,Waste and wastewater management,Carbon dioxide (CO2),2148374180.0346003
2026/02/13,Denmark,2020,5.0,Waste and wastewater management,Carbon dioxide (CO2),2239570504.474
2026/02/13,Denmark,2009,3.0,Mineral industry,Chlorine and inorganic compounds (as HCl),11400.0
2026/02/13,Norway,2015,2.0,Production and processing of metals,Copper and compounds (as Cu),2199.0
2026/02/13,Sweden,2008,2.0,Production and processing of metals,Lead and compounds (as Pb),2916.0
2026/02/13,Norway,2017,9.0,Other activities,Anthracene,101.0
2026/02/13,Norway,2016,3.0,Mineral industry,Non-methane volatile organic compounds (NMVOC),36515000.0
2026/02/13,Sweden,2015,4.0,Chemical industry,Nitrous oxide (N2O),135000.0
2026/02/13,Norway,2010,1.0,Energy sector,Carbon dioxide (CO2),5286000000.0
2026/02/13,Norway,2013,3.0,Mineral industry,Ammonia (NH3),152100.0
2026/02/13,Norway,2008,2.0,Production and processing of metals,Polycyclic aromatic hydrocarbons (PAHs),10040.5
2026/02/13,Sweden,2020,4.0,Chemical industry,Trichloromethane,8000.0
2026/02/13,Sweden,2015,2.0,Production and processing of metals,Carbon dioxide (CO2),4842000000.0
2026/02/13,Norway,2016,1.0,Energy sector,Methane (CH4),9473000.0
2026/02/13,Denmark,2020,,,Carbon monoxide (CO),1815.0
2026/02/13,Denmark,2015,5.0,Waste and wastewater management,Nitrogen oxides (NOX),2111000.0
2026/02/13,Sweden,2016,2.0,Production and processing of metals,Mercury and compounds (as Hg),93.0
2026/02/13,Norway,2012,1.0,Energy sector,Sulphur oxides (SOX),1083000.0
2026/02/13,Sweden,2010,2.0,Production and processing of metals,Lead and compounds (as Pb),2450.0
2026/02/13,Norway,2016,3.0,Mineral industry,Total organic carbon(as total C or COD/3) (TOC),61934.0
2026/02/13,Sweden,2018,4.0,Chemical industry,Particulate matter (PM10),67300.0
2026/02/13,Norway,2010,2.0,Production and processing of metals,Carbon dioxide (CO2) excluding biomass,4335000000.0
2026/02/13,Sweden,2009,2.0,Production and processing of metals,Polycyclic aromatic hydrocarbons (PAHs),200.0
2026/02/13,Norway,2013,9.0,Other activities,Arsenic and compounds (as As),169.0
2026/02/13,Sweden,2017,1.0,Energy sector,Carbon dioxide (CO2),15237000000.0
2026/02/13,Sweden,2015,2.0,Production and processing of metals,Nitrogen oxides (NOX),6178000.0
2026/02/13,Sweden,2013,2.0,Production and processing of metals,Lead and compounds (as Pb),2229.0
2026/02/13,Norway,2010,4.0,Chemical industry,Ammonia (NH3),378400.0
2026/02/13,Sweden,2008,3.0,Mineral industry,Ammonia (NH3),231000.0
2026/02/13,Sweden,2009,1.0,Energy sector,Carbon dioxide (CO2) excluding biomass,8367345000.0
2026/02/13,Norway,2013,2.0,Production and processing of metals,Anthracene,2550.0
2026/02/13,Sweden,2010,2.0,Production and processing of metals,Sulphur hexafluoride (SF6),800.0
2026/02/13,Norway,2017,1.0,Energy sector,Sulphur oxides (SOX),1040000.0
2026/02/13,Norway,2008,2.0,Production and processing of metals,Fluorides (as total F),517200.0
2026/02/13,Sweden,2008,6.0,Paper and wood production and processing,Arsenic and compounds (as As),38.5
2026/02/13,Denmark,2022,,,Ammonia (NH3),192848.991
2026/02/13,Denmark,2023,1.0,Energy sector,Nitrogen oxides (NOX),6108132.46929
2026/02/13,Denmark,2010,3.0,Mineral industry,Chlorine and inorganic compounds (as HCl),47700.0
2026/02/13,Sweden,2010,3.0,Mineral industry,Zinc and compounds (as Zn),1000.0
2026/02/13,Denmark,2015,1.0,Energy sector,Chlorine and inorganic compounds (as HCl),105500.0
2026/02/13,Sweden,2013,6.0,Paper and wood production and processing,Zinc and compounds (as Zn),2884.0
2026/02/13,Sweden,2012,2.0,Production and processing of metals,Nitrogen oxides (NOX),6140000.0
2026/02/13,Sweden,2009,6.0,Paper and wood production and processing,Carbon dioxide (CO2),22735000000.0
2026/02/13,Norway,2007,5.0,Waste and wastewater management,Carbon dioxide (CO2) excluding biomass,62800000.0
2026/02/13,Denmark,2022,5.0,Waste and wastewater management,Cadmium and compounds (as Cd),0.8620000000000001
2026/02/13,Denmark,2007,1.0,Energy sector,Nitrous oxide (N2O),191400.0
2026/02/13,Sweden,2014,5.0,Waste and wastewater management,Methane (CH4),17252000.0
2026/02/13,Norway,2007,2.0,Production and processing of metals,Nitrous oxide (N2O),10000.0
2026/02/13,Norway,2015,3.0,Mineral industry,Sulphur oxides (SOX),979000.0
2026/02/13,Sweden,2019,3.0,Mineral industry,Ammonia (NH3),183500.0
2026/02/13,Denmark,2022,4.0,Chemical industry,Hydro-fluorocarbons (HFCS),150.0
2026/02/13,Norway,2009,2.0,Production and processing of metals,Mercury and compounds (as Hg),16.5
2026/02/13,Sweden,2019,3.0,Mineral industry,Nickel and compounds (as Ni),98.3
2026/02/13,Denmark,2021,5.0,Waste and wastewater management,Polychlorinated biphenyls (PCBs),0.0
2026/02/13,Sweden,2017,4.0,Chemical industry,Hydro-fluorocarbons (HFCS),1442.0
2026/02/13,Norway,2013,2.0,Production and processing of metals,Particulate matter (PM10),3528300.0
2026/02/13,Norway,2007,2.0,Production and processing of metals,Arsenic and compounds (as As),418.1
2026/02/13,Denmark,2017,3.0,Mineral industry,Chlorine and inorganic compounds (as HCl),56400.0
2026/02/13,Norway,2017,2.0,Production and processing of metals,PCDD + PCDF (dioxins + furans) (as Teq),0.000699
2026/02/13,Sweden,2007,4.0,Chemical industry,Nitrogen oxides (NOX),574000.0
2026/02/13,Norway,2010,2.0,Production and processing of metals,Sulphur oxides (SOX),6375000.0
2026/02/13,Sweden,2010,4.0,Chemical industry,Carbon dioxide (CO2),953000000.0
2026/02/13,Denmark,2022,5.0,Waste and wastewater management,Nitrogen oxides (NOX),3127199.3212
2026/02/13,Sweden,2012,2.0,Production and processing of metals,Cadmium and compounds (as Cd),52.0
2026/02/13,Sweden,2016,5.0,Waste and wastewater management,Methane (CH4),12381000.0
2026/02/13,Norway,2015,1.0,Energy sector,Methane (CH4),12110000.0
2026/02/13,Sweden,2010,2.0,Production and processing of metals,Polycyclic aromatic hydrocarbons (PAHs),623.0
2026/02/13,Sweden,2022,6.0,Paper and wood production and processing,Arsenic and compounds (as As),83.0
2026/02/13,Denmark,2013,1.0,Energy sector,Nitrogen oxides (NOX),12043000.0
2026/02/13,Sweden,2024,9.0,Other activities,Hydro-fluorocarbons (HFCS),345.4
2026/02/13,Norway,2014,6.0,Paper and wood production and processing,Total organic carbon(as total C or COD/3) (TOC),582.0
2026/02/13,Norway,2013,4.0,Chemical industry,Tetrachloromethane (TCM),1060.0
2026/02/13,Norway,2012,2.0,Production and processing of metals,Carbon dioxide (CO2) excluding biomass,4237000000.0
2026/02/13,Norway,2017,2.0,Production and processing of metals,Sulphur oxides (SOX),6100000.0
2026/02/13,Sweden,2015,6.0,Paper and wood production and processing,Non-methane volatile organic compounds (NMVOC),14538000.0
2026/02/13,Sweden,2024,6.0,Paper and wood production and processing,Nitrous oxide (N2O),302673.1
2026/02/13,Norway,2007,4.0,Chemical industry,Carbon dioxide (CO2),1595000000.0
2026/02/13,Denmark,2021,4.0,Chemical industry,Dichloromethane (DCM),0.0
2026/02/13,Sweden,2014,6.0,Paper and wood production and processing,Zinc and compounds (as Zn),1820.0
2026/02/13,Sweden,2013,1.0,Energy sector,Hydrochlorofluorocarbons (HCFCs),310.0
2026/02/13,Sweden,2021,2.0,Production and processing of metals,Ammonia (NH3),36800.0
