PublicationDate,countryName,reportingYear,EPRTR_SectorCode,EPRTR_SectorName,Pollutant,Releases
2026/02/13,Romania,2022,2,Production and processing of metals,Perfluorocarbons (PFCs),174
2026/02/13,Austria,2010,8,Animal and vegetable products from the food and beverage sector,Sulphur oxides (SOX),557000
2026/02/13,Austria,2013,1,Energy sector,Chlorine and inorganic compounds (as HCl),10300
2026/02/13,Portugal,2023,3,Mineral industry,Dichloromethane (DCM),15250
2026/02/13,Lithuania,2008,3,Mineral industry,Carbon dioxide (CO2),902000000
2026/02/13,Hungary,2008,2,Production and processing of metals,Lead and compounds (as Pb),2840
2026/02/13,Greece,2023,2,Production and processing of metals,Fluorine and inorganic compounds (as HF),205000
2026/02/13,Portugal,2019,2,Production and processing of metals,PCDD + PCDF (dioxins + furans) (as Teq),0.000517
2026/02/13,Netherlands,2022,2,Production and processing of metals,Particulate matter (PM10),492000
2026/02/13,Sweden,2008,2,Production and processing of metals,Perfluorocarbons (PFCs),39500
2026/02/13,Poland,2012,4,Chemical industry,Trichloromethane,1731
2026/02/13,Netherlands,2008,4,Chemical industry,PCDD + PCDF (dioxins + furans) (as Teq),0.0004
2026/02/13,Lithuania,2013,3,Mineral industry,Nitrogen oxides (NOX),1950000
2026/02/13,Finland,2022,2,Production and processing of metals,Non-methane volatile organic compounds (NMVOC),121000
2026/02/13,Slovakia,2012,4,Chemical industry,"1,2-dichloroethane (DCE-1,2)",45100
2026/02/13,United Kingdom,2018,5,Waste and wastewater management,Copper and compounds (as Cu),129
2026/02/13,France,2024,1,Energy sector,Benzene,68990
2026/02/13,Spain,2012,3,Mineral industry,Polycyclic aromatic hydrocarbons (PAHs),1110.8000000000002
2026/02/13,Germany,2012,2,Production and processing of metals,Carbon dioxide (CO2),30763000000
2026/02/13,Germany,2012,3,Mineral industry,Carbon dioxide (CO2),27916000000
2026/02/13,Portugal,2018,4,Chemical industry,Chlorine and inorganic compounds (as HCl),12900
2026/02/13,Spain,2008,1,Energy sector,Nitrogen oxides (NOX),232220000
2026/02/13,Slovakia,2010,6,Paper and wood production and processing,Arsenic and compounds (as As),22.7
2026/02/13,Italy,2017,5,Waste and wastewater management,Carbon dioxide (CO2),3140000000
2026/02/13,Germany,2007,1,Energy sector,Arsenic and compounds (as As),1825.5
2026/02/13,France,2011,4,Chemical industry,Sulphur oxides (SOX),14343000
2026/02/13,Poland,2013,6,Paper and wood production and processing,Non-methane volatile organic compounds (NMVOC),469000
2026/02/13,Spain,2020,1,Energy sector,Particulate matter (PM10),1457900
2026/02/13,Finland,2016,2,Production and processing of metals,Nickel and compounds (as Ni),3052.6
2026/02/13,Spain,2017,2,Production and processing of metals,Copper and compounds (as Cu),6392
2026/02/13,United Kingdom,2007,4,Chemical industry,Chlorofluorocarbons (CFCs),35080
2026/02/13,Cyprus,2011,1,Energy sector,Zinc and compounds (as Zn),3038
2026/02/13,Portugal,2010,4,Chemical industry,Hydro-fluorocarbons (HFCS),281
2026/02/13,Norway,2008,1,Energy sector,Non-methane volatile organic compounds (NMVOC),14531000
2026/02/13,Belgium,2011,4,Chemical industry,Dichloromethane (DCM),247290
2026/02/13,United Kingdom,2011,4,Chemical industry,Hydro-fluorocarbons (HFCS),44011
2026/02/13,Italy,2007,1,Energy sector,Nitrogen oxides (NOX),114043000
2026/02/13,Italy,2018,5,Waste and wastewater management,Methane (CH4),65571406.49999999
2026/02/13,France,2018,5,Waste and wastewater management,Ammonia (NH3),61800
2026/02/13,Italy,2011,1,Energy sector,Nitrogen oxides (NOX),71059000
2026/02/13,Luxembourg,2020,7,Intensive livestock production and aquaculture,Ammonia (NH3),128400
2026/02/13,Spain,2024,3,Mineral industry,Nitrogen oxides (NOX),27301000
2026/02/13,Portugal,2018,3,Mineral industry,Arsenic and compounds (as As),161.89999999999998
2026/02/13,Sweden,2012,6,Paper and wood production and processing,Nickel and compounds (as Ni),1111
2026/02/13,Germany,2015,1,Energy sector,Chlorine and inorganic compounds (as HCl),2495900
2026/02/13,Poland,2020,7,Intensive livestock production and aquaculture,Ammonia (NH3),2416700
2026/02/13,Estonia,2017,3,Mineral industry,Carbon monoxide (CO),544000
2026/02/13,Ireland,2009,1,Energy sector,Nitrogen oxides (NOX),13810000
2026/02/13,France,2016,2,Production and processing of metals,Chlorine and inorganic compounds (as HCl),143900
2026/02/13,United Kingdom,2013,5,Waste and wastewater management,Nitrous oxide (N2O),290200
2026/02/13,Finland,2014,6,Paper and wood production and processing,Carbon dioxide (CO2) excluding biomass,1993700000
2026/02/13,Poland,2007,9,Other activities,Di-(2-ethyl hexyl) phthalate (DEHP),1290
2026/02/13,Portugal,2009,3,Mineral industry,Copper and compounds (as Cu),356
2026/02/13,Czechia,2022,4,Chemical industry,Carbon dioxide (CO2) excluding biomass,4365572009
2026/02/13,Denmark,2021,1,Energy sector,Chlorine and inorganic compounds (as HCl),331219
2026/02/13,Poland,2007,8,Animal and vegetable products from the food and beverage sector,Polycyclic aromatic hydrocarbons (PAHs),372.2
2026/02/13,Germany,2016,8,Animal and vegetable products from the food and beverage sector,Non-methane volatile organic compounds (NMVOC),2687000
2026/02/13,Sweden,2022,5,Waste and wastewater management,Carbon dioxide (CO2) excluding biomass,1735360000
2026/02/13,Poland,2020,1,Energy sector,Arsenic and compounds (as As),1452.4
2026/02/13,Finland,2007,6,Paper and wood production and processing,Non-methane volatile organic compounds (NMVOC),1528000
2026/02/13,Belgium,2010,6,Paper and wood production and processing,Non-methane volatile organic compounds (NMVOC),2493000
2026/02/13,Czechia,2021,1,Energy sector,Mercury and compounds (as Hg),1911.94799
2026/02/13,Hungary,2013,2,Production and processing of metals,Particulate matter (PM10),87600
2026/02/13,Germany,2021,8,Animal and vegetable products from the food and beverage sector,Non-methane volatile organic compounds (NMVOC),2707000
2026/02/13,Germany,2009,1,Energy sector,Arsenic and compounds (as As),1966.4999999999998
2026/02/13,Poland,2017,7,Intensive livestock production and aquaculture,Arsenic and compounds (as As),213
2026/02/13,France,2021,1,Energy sector,Nitrogen oxides (NOX),26691000
2026/02/13,Lithuania,2008,3,Mineral industry,Nitrogen oxides (NOX),2340000
2026/02/13,Sweden,2017,4,Chemical industry,Nitrous oxide (N2O),158000
2026/02/13,Netherlands,2016,4,Chemical industry,Nitrogen oxides (NOX),7856000
2026/02/13,Spain,2024,4,Chemical industry,Naphthalene,415
2026/02/13,Romania,2007,4,Chemical industry,Non-methane volatile organic compounds (NMVOC),7440000
2026/02/13,France,2020,4,Chemical industry,Cadmium and compounds (as Cd),173.099998
2026/02/13,Sweden,2010,5,Waste and wastewater management,Carbon dioxide (CO2) excluding biomass,831040000
2026/02/13,Spain,2024,2,Production and processing of metals,Nitrogen oxides (NOX),5524000
2026/02/13,Austria,2008,2,Production and processing of metals,Nickel and compounds (as Ni),352
2026/02/13,France,2015,,,"1,2-dichloroethane (DCE-1,2)",4750
2026/02/13,Hungary,2019,7,Intensive livestock production and aquaculture,Methane (CH4),2630000
2026/02/13,France,2009,4,Chemical industry,Lead and compounds (as Pb),414
2026/02/13,France,2009,1,Energy sector,Nitrous oxide (N2O),1255800
2026/02/13,France,2015,,,Trichloromethane,1170
2026/02/13,Poland,2011,7,Intensive livestock production and aquaculture,Carbon monoxide (CO),1310000
2026/02/13,France,2019,4,Chemical industry,Copper and compounds (as Cu),472
2026/02/13,Serbia,2023,7,Intensive livestock production and aquaculture,Ammonia (NH3),3063800
2026/02/13,France,2023,1,Energy sector,Carbon monoxide (CO),7100000
2026/02/13,Poland,2023,4,Chemical industry,Carbon dioxide (CO2),8100000000
2026/02/13,Germany,2014,2,Production and processing of metals,Copper and compounds (as Cu),11634
2026/02/13,France,2020,3,Mineral industry,Particulate matter (PM10),111100
2026/02/13,Czechia,2010,1,Energy sector,Lead and compounds (as Pb),2702
2026/02/13,Poland,2024,1,Energy sector,Arsenic and compounds (as As),433
2026/02/13,Sweden,2018,6,Paper and wood production and processing,Hydro-fluorocarbons (HFCS),113
2026/02/13,Bulgaria,2013,7,Intensive livestock production and aquaculture,Particulate matter (PM10),58500
2026/02/13,Austria,2023,4,Chemical industry,Particulate matter (PM10),232900
2026/02/13,Croatia,2021,3,Mineral industry,Nitrogen oxides (NOX),2735000
2026/02/13,Denmark,2007,7,Intensive livestock production and aquaculture,Ammonia (NH3),2893800
2026/02/13,Luxembourg,2019,5,Waste and wastewater management,Nitrogen oxides (NOX),101000
2026/02/13,Bulgaria,2012,3,Mineral industry,Mercury and compounds (as Hg),32.9
2026/02/13,Cyprus,2015,3,Mineral industry,Carbon dioxide (CO2),1370000000
2026/02/13,Austria,2014,6,Paper and wood production and processing,Ammonia (NH3),13000
2026/02/13,Portugal,2013,4,Chemical industry,Nitrous oxide (N2O),164700
2026/02/13,Cyprus,2013,3,Mineral industry,Cadmium and compounds (as Cd),11.4
2026/02/13,Sweden,2007,4,Chemical industry,Carbon dioxide (CO2) excluding biomass,798000000
2026/02/13,Cyprus,2017,1,Energy sector,Nitrogen oxides (NOX),3634000
2026/02/13,Poland,2011,2,Production and processing of metals,Nickel and compounds (as Ni),1730
2026/02/13,Slovakia,2019,9,Other activities,Zinc and compounds (as Zn),276
2026/02/13,France,2021,4,Chemical industry,Tetrachloromethane (TCM),20654
2026/02/13,Serbia,2023,2,Production and processing of metals,PCDD + PCDF (dioxins + furans) (as Teq),21.879
2026/02/13,Bulgaria,2024,7,Intensive livestock production and aquaculture,Ammonia (NH3),3505364.5540000005
2026/02/13,Portugal,2024,4,Chemical industry,Nitrous oxide (N2O),129700
2026/02/13,Iceland,2018,2,Production and processing of metals,Carbon dioxide (CO2),1333207285
2026/02/13,Bulgaria,2019,4,Chemical industry,Sulphur oxides (SOX),815550
2026/02/13,Czechia,2020,2,Production and processing of metals,Hydro-fluorocarbons (HFCS),3.8
2026/02/13,Switzerland,2021,3,Mineral industry,Mercury and compounds (as Hg),15
2026/02/13,Czechia,2020,,,Fluorine and inorganic compounds (as HF),9.126
2026/02/13,Germany,2013,5,Waste and wastewater management,Sulphur oxides (SOX),1720000
2026/02/13,Bulgaria,2023,3,Mineral industry,Cadmium and compounds (as Cd),15
2026/02/13,Poland,2017,4,Chemical industry,PCDD + PCDF (dioxins + furans) (as Teq),0.021684000000000002
2026/02/13,Italy,2022,2,Production and processing of metals,Fluorine and inorganic compounds (as HF),5305
2026/02/13,Slovakia,2009,2,Production and processing of metals,Lead and compounds (as Pb),13400
2026/02/13,Slovenia,2018,3,Mineral industry,Nitrogen oxides (NOX),1491000
2026/02/13,United Kingdom,2014,3,Mineral industry,Chromium and compounds (as Cr),459
2026/02/13,Estonia,2012,1,Energy sector,Carbon monoxide (CO),24700000
2026/02/13,United Kingdom,2015,4,Chemical industry,PCDD + PCDF (dioxins + furans) (as Teq),0.00088
2026/02/13,Netherlands,2022,1,Energy sector,Nitrous oxide (N2O),560200
2026/02/13,Finland,2019,9,Other activities,Non-methane volatile organic compounds (NMVOC),160000
2026/02/13,Sweden,2013,6,Paper and wood production and processing,Chlorine and inorganic compounds (as HCl),82400
2026/02/13,Spain,2012,5,Waste and wastewater management,Non-methane volatile organic compounds (NMVOC),312000
2026/02/13,Czechia,2007,2,Production and processing of metals,Copper and compounds (as Cu),1160
2026/02/13,Portugal,2021,1,Energy sector,Arsenic and compounds (as As),38.1
2026/02/13,Netherlands,2014,4,Chemical industry,"1,2-dichloroethane (DCE-1,2)",6240
2026/02/13,Estonia,2012,1,Energy sector,Copper and compounds (as Cu),2065
2026/02/13,Czechia,2007,3,Mineral industry,Copper and compounds (as Cu),283
2026/02/13,Poland,2013,3,Mineral industry,Nitrogen oxides (NOX),25876000
2026/02/13,United Kingdom,2019,4,Chemical industry,Perfluorocarbons (PFCs),21180
2026/02/13,Sweden,2023,1,Energy sector,Nickel and compounds (as Ni),55
2026/02/13,Austria,2022,1,Energy sector,Carbon dioxide (CO2),7122000000
2026/02/13,United Kingdom,2014,2,Production and processing of metals,Chromium and compounds (as Cr),2900
2026/02/13,Lithuania,2018,1,Energy sector,Nitrogen oxides (NOX),1890000
2026/02/13,Slovenia,2010,3,Mineral industry,Methane (CH4),3018000
2026/02/13,Poland,2016,1,Energy sector,Hydro-fluorocarbons (HFCS),840
2026/02/13,Luxembourg,2010,2,Production and processing of metals,Carbon dioxide (CO2),320000000
2026/02/13,Finland,2021,2,Production and processing of metals,Carbon dioxide (CO2) excluding biomass,2958000000
2026/02/13,Portugal,2017,,,Ammonia (NH3),59900
2026/02/13,Denmark,2012,3,Mineral industry,Sulphur oxides (SOX),2247000
2026/02/13,France,2017,1,Energy sector,Copper and compounds (as Cu),496
2026/02/13,Slovenia,2019,1,Energy sector,Nickel and compounds (as Ni),76
2026/02/13,Serbia,2023,3,Mineral industry,PCDD + PCDF (dioxins + furans) (as Teq),3.59
2026/02/13,Belgium,2020,2,Production and processing of metals,Ammonia (NH3),33300
2026/02/13,Latvia,2024,6,Paper and wood production and processing,Carbon dioxide (CO2),244000000
2026/02/13,Portugal,2021,3,Mineral industry,Hydrogen cyanide (HCN),536
2026/02/13,Netherlands,2007,5,Waste and wastewater management,PCDD + PCDF (dioxins + furans) (as Teq),0.00054
2026/02/13,Ireland,2023,1,Energy sector,Carbon monoxide (CO),2656086.383
2026/02/13,Slovakia,2010,3,Mineral industry,Sulphur oxides (SOX),259000
2026/02/13,Serbia,2024,7,Intensive livestock production and aquaculture,Non-methane volatile organic compounds (NMVOC),120000
2026/02/13,Iceland,2008,2,Production and processing of metals,Fluorine and inorganic compounds (as HF),357000
2026/02/13,Denmark,2022,4,Chemical industry,Nitrous oxide (N2O),109400
2026/02/13,Slovakia,2018,1,Energy sector,Fluorine and inorganic compounds (as HF),12000
2026/02/13,Switzerland,2021,2,Production and processing of metals,Mercury and compounds (as Hg),84
2026/02/13,Latvia,2014,1,Energy sector,Carbon dioxide (CO2),1044000000
2026/02/13,Portugal,2018,2,Production and processing of metals,Arsenic and compounds (as As),69.5
2026/02/13,Denmark,2023,5,Waste and wastewater management,Cadmium and compounds (as Cd),0.8740000000000001
2026/02/13,Greece,2018,3,Mineral industry,Hydrogen cyanide (HCN),4217
2026/02/13,Czechia,2018,4,Chemical industry,Chlorine and inorganic compounds (as HCl),33700
2026/02/13,Sweden,2017,2,Production and processing of metals,Naphthalene,766
2026/02/13,Switzerland,2007,9,Other activities,Hydrochlorofluorocarbons (HCFCs),2
2026/02/13,Poland,2012,2,Production and processing of metals,Halons,1
2026/02/13,Austria,2012,4,Chemical industry,Non-methane volatile organic compounds (NMVOC),615000
2026/02/13,Switzerland,2020,9,Other activities,Nitrogen oxides (NOX),21600
2026/02/13,Poland,2012,9,Other activities,Tetrachloroethylene,24900
2026/02/13,Denmark,2023,2,Production and processing of metals,Nitrogen oxides (NOX),95125.8
2026/02/13,Finland,2015,6,Paper and wood production and processing,Copper and compounds (as Cu),139
2026/02/13,Slovakia,2014,2,Production and processing of metals,Mercury and compounds (as Hg),35
2026/02/13,Sweden,2021,1,Energy sector,PCDD + PCDF (dioxins + furans) (as Teq),0.0009
2026/02/13,Slovakia,2014,2,Production and processing of metals,Sulphur oxides (SOX),9066000
2026/02/13,Greece,2012,9,Other activities,Non-methane volatile organic compounds (NMVOC),243000
2026/02/13,Serbia,2021,6,Paper and wood production and processing,Nitrogen oxides (NOX),227000
2026/02/13,Netherlands,2011,3,Mineral industry,Lead and compounds (as Pb),367
2026/02/13,Lithuania,2013,3,Mineral industry,Carbon dioxide (CO2),955000000
2026/02/13,Estonia,2018,6,Paper and wood production and processing,Carbon dioxide (CO2) excluding biomass,7830000
2026/02/13,Greece,2014,5,Waste and wastewater management,Non-methane volatile organic compounds (NMVOC),595000
2026/02/13,Germany,2017,,,Benzene,1710
2026/02/13,Portugal,2019,3,Mineral industry,Lead and compounds (as Pb),279
2026/02/13,Luxembourg,2013,2,Production and processing of metals,Sulphur oxides (SOX),298000
2026/02/13,Greece,2008,4,Chemical industry,Fluorine and inorganic compounds (as HF),6290
2026/02/13,Slovakia,2009,4,Chemical industry,Benzene,5280
2026/02/13,Slovenia,2017,2,Production and processing of metals,Copper and compounds (as Cu),201
2026/02/13,Latvia,2022,4,Chemical industry,Trichloromethane,1090
2026/02/13,Czechia,2019,6,Paper and wood production and processing,Mercury and compounds (as Hg),13
2026/02/13,Italy,2020,1,Energy sector,Hydrochlorofluorocarbons (HCFCs),67.7
2026/02/13,Denmark,2008,5,Waste and wastewater management,Mercury and compounds (as Hg),111
2026/02/13,United Kingdom,2008,4,Chemical industry,Chlorofluorocarbons (CFCs),41674.6
2026/02/13,Portugal,2020,6,Paper and wood production and processing,Particulate matter (PM10),704200
2026/02/13,Spain,2010,3,Mineral industry,Particulate matter (PM10),1953000
2026/02/13,Germany,2020,6,Paper and wood production and processing,Carbon dioxide (CO2) excluding biomass,574360000
2026/02/13,Poland,2009,2,Production and processing of metals,Chlorine and inorganic compounds (as HCl),199000
2026/02/13,Poland,2018,1,Energy sector,Methane (CH4),32357000
2026/02/13,Poland,2015,2,Production and processing of metals,Fluorine and inorganic compounds (as HF),8500
2026/02/13,Germany,2011,2,Production and processing of metals,Hydrogen cyanide (HCN),3002
2026/02/13,Latvia,2016,4,Chemical industry,Dichloromethane (DCM),1470
2026/02/13,United Kingdom,2018,6,Paper and wood production and processing,Carbon dioxide (CO2),895000000
2026/02/13,Hungary,2022,1,Energy sector,Ammonia (NH3),11600
2026/02/13,Spain,2019,2,Production and processing of metals,Nickel and compounds (as Ni),1975.9
2026/02/13,Poland,2015,1,Energy sector,Carbon dioxide (CO2),143360000000
2026/02/13,France,2011,2,Production and processing of metals,Arsenic and compounds (as As),206.3
